Angle,Intensity
24.287931000,1545.0
24.309663880,1555.0
24.331396760,1572.0
24.353129640,1565.0
24.374862520,1549.0
24.396595400,1651.0
24.418328280,1528.0
24.440061160,1603.0
24.461794040,1512.0
24.483526920,1573.0
24.505259800,1533.0
24.526992680,1569.0
24.548725560,1468.0
24.570458440,1464.0
24.592191320,1472.0
24.613924200,1554.0
24.635657080,1514.0
24.657389960,1517.0
24.679122840,1523.0
24.700855720,1493.0
24.722588600,1574.0
24.744321480,1533.0
24.766054360,1522.0
24.787787240,1530.0
24.809520120,1542.0
24.831253000,1573.0
24.852985880,1515.0
24.874718760,1561.0
24.896451640,1535.0
24.918184520,1533.0
24.939917400,1458.0
24.961650280,1529.0
24.983383160,1564.0
25.005116040,1517.0
25.026848920,1512.0
25.048581800,1570.0
25.070314680,1560.0
25.092047560,1526.0
25.113780440,1506.0
25.135513320,1556.0
25.157246200,1503.0
25.178979080,1467.0
25.200711960,1471.0
25.222444840,1528.0
25.244177720,1463.0
25.265910600,1491.0
25.287643480,1503.0
25.309376360,1469.0
25.331109240,1537.0
25.352842120,1484.0
25.374575000,1522.0
25.396307880,1587.0
25.418040760,1503.0
25.439773640,1439.0
25.461506520,1410.0
25.483239400,1438.0
25.504972280,1432.0
25.526705160,1481.0
25.548438040,1428.0
25.570170920,1431.0
25.591903800,1423.0
25.613636680,1488.0
25.635369560,1439.0
25.657102440,1434.0
25.678835320,1444.0
25.700568200,1436.0
25.722301080,1411.0
25.744033960,1476.0
25.765766840,1426.0
25.787499720,1487.0
25.809232600,1491.0
25.830965480,1420.0
25.852698360,1483.0
25.874431240,1472.0
25.896164120,1421.0
25.917897000,1494.0
25.939629880,1437.0
25.961362760,1485.0
25.983095640,1434.0
26.004828520,1403.0
26.026561400,1384.0
26.048294280,1448.0
26.070027160,1369.0
26.091760040,1385.0
26.113492920,1415.0
26.135225800,1437.0
26.156958680,1401.0
26.178691560,1465.0
26.200424440,1422.0
26.222157320,1442.0
26.243890200,1444.0
26.265623080,1480.0
26.287355960,1402.0
26.309088840,1404.0
26.330821720,1387.0
26.352554600,1347.0
26.374287480,1414.0
26.396020360,1350.0
26.417753240,1371.0
26.439486120,1387.0
26.461219000,1422.0
26.482951880,1348.0
26.504684760,1383.0
26.526417640,1408.0
26.548150520,1354.0
26.569883400,1372.0
26.591616280,1393.0
26.613349160,1407.0
26.635082040,1447.0
26.656814920,1337.0
26.678547800,1373.0
26.700280680,1342.0
26.722013560,1391.0
26.743746440,1388.0
26.765479320,1427.0
26.787212200,1314.0
26.808945080,1338.0
26.830677960,1387.0
26.852410840,1355.0
26.874143720,1351.0
26.895876600,1320.0
26.917609480,1298.0
26.939342360,1324.0
26.961075240,1338.0
26.982808120,1317.0
27.004541000,1291.0
27.026273880,1350.0
27.048006760,1280.0
27.069739640,1369.0
27.091472520,1364.0
27.113205400,1313.0
27.134938280,1348.0
27.156671160,1310.0
27.178404040,1358.0
27.200136920,1296.0
27.221869800,1316.0
27.243602680,1303.0
27.265335560,1289.0
27.287068440,1340.0
27.308801320,1348.0
27.330534200,1348.0
27.352267080,1313.0
27.373999960,1372.0
27.395732840,1319.0
27.417465720,1331.0
27.439198600,1290.0
27.460931480,1345.0
27.482664360,1317.0
27.504397240,1291.0
27.526130120,1295.0
27.547863000,1325.0
27.569595880,1269.0
27.591328760,1253.0
27.613061640,1270.0
27.634794520,1332.0
27.656527400,1257.0
27.678260280,1244.0
27.699993160,1398.0
27.721726040,1281.0
27.743458920,1303.0
27.765191800,1323.0
27.786924680,1300.0
27.808657560,1322.0
27.830390440,1272.0
27.852123320,1330.0
27.873856200,1330.0
27.895589080,1231.0
27.917321960,1285.0
27.939054840,1288.0
27.960787720,1314.0
27.982520600,1238.0
28.004253480,1282.0
28.025986360,1251.0
28.047719240,1236.0
28.069452120,1231.0
28.091185000,1319.0
28.112917880,1280.0
28.134650760,1305.0
28.156383640,1313.0
28.178116520,1259.0
28.199849400,1304.0
28.221582280,1238.0
28.243315160,1255.0
28.265048040,1279.0
28.286780920,1266.0
28.308513800,1287.0
28.330246680,1381.0
28.351979560,1337.0
28.373712440,1300.0
28.395445320,1312.0
28.417178200,1362.0
28.438911080,1442.0
28.460643960,1258.0
28.482376840,1263.0
28.504109720,1296.0
28.525842600,1359.0
28.547575480,1395.0
28.569308360,1268.0
28.591041240,1342.0
28.612774120,1310.0
28.634507000,1316.0
28.656239880,1318.0
28.677972760,1372.0
28.699705640,1358.0
28.721438520,1384.0
28.743171400,1388.0
28.764904280,1395.0
28.786637160,1372.0
28.808370040,1391.0
28.830102920,1394.0
28.851835800,1461.0
28.873568680,1315.0
28.895301560,1462.0
28.917034440,1424.0
28.938767320,1404.0
28.960500200,1451.0
28.982233080,1511.0
29.003965960,1425.0
29.025698840,1457.0
29.047431720,1502.0
29.069164600,1361.0
29.090897480,1442.0
29.112630360,1510.0
29.134363240,1479.0
29.156096120,1465.0
29.177829000,1432.0
29.199561880,1518.0
29.221294760,1456.0
29.243027640,1485.0
29.264760520,1529.0
29.286493400,1484.0
29.308226280,1481.0
29.329959160,1479.0
29.351692040,1465.0
29.373424920,1477.0
29.395157800,1485.0
29.416890680,1458.0
29.438623560,1448.0
29.460356440,1459.0
29.482089320,1450.0
29.503822200,1525.0
29.525555080,1442.0
29.547287960,1428.0
29.569020840,1427.0
29.590753720,1378.0
29.612486600,1424.0
29.634219480,1456.0
29.655952360,1378.0
29.677685240,1466.0
29.699418120,1373.0
29.721151000,1334.0
29.742883880,1293.0
29.764616760,1444.0
29.786349640,1350.0
29.808082520,1282.0
29.829815400,1307.0
29.851548280,1305.0
29.873281160,1376.0
29.895014040,1324.0
29.916746920,1254.0
29.938479800,1355.0
29.960212680,1393.0
29.981945560,1242.0
30.003678440,1310.0
30.025411320,1268.0
30.047144200,1222.0
30.068877080,1310.0
30.090609960,1249.0
30.112342840,1292.0
30.134075720,1260.0
30.155808600,1303.0
30.177541480,1258.0
30.199274360,1307.0
30.221007240,1275.0
30.242740120,1225.0
30.264473000,1226.0
30.286205880,1263.0
30.307938760,1195.0
30.329671640,1308.0
30.351404520,1231.0
30.373137400,1248.0
30.394870280,1280.0
30.416603160,1229.0
30.438336040,1209.0
30.460068920,1216.0
30.481801800,1214.0
30.503534680,1190.0
30.525267560,1161.0
30.547000440,1208.0
30.568733320,1273.0
30.590466200,1208.0
30.612199080,1257.0
30.633931960,1215.0
30.655664840,1188.0
30.677397720,1206.0
30.699130600,1200.0
30.720863480,1213.0
30.742596360,1193.0
30.764329240,1175.0
30.786062120,1165.0
30.807795000,1183.0
30.829527880,1150.0
30.851260760,1227.0
30.872993640,1202.0
30.894726520,1099.0
30.916459400,1152.0
30.938192280,1175.0
30.959925160,1101.0
30.981658040,1168.0
31.003390920,1151.0
31.025123800,1191.0
31.046856680,1137.0
31.068589560,1089.0
31.090322440,1208.0
31.112055320,1127.0
31.133788200,1133.0
31.155521080,1102.0
31.177253960,1139.0
31.198986840,1137.0
31.220719720,1161.0
31.242452600,1106.0
31.264185480,1100.0
31.285918360,1125.0
31.307651240,1108.0
31.329384120,1097.0
31.351117000,1073.0
31.372849880,1040.0
31.394582760,1061.0
31.416315640,1065.0
31.438048520,1122.0
31.459781400,1137.0
31.481514280,1123.0
31.503247160,1072.0
31.524980040,1005.0
31.546712920,1149.0
31.568445800,1079.0
31.590178680,1093.0
31.611911560,1077.0
31.633644440,1155.0
31.655377320,1032.0
31.677110200,1001.0
31.698843080,1103.0
31.720575960,1102.0
31.742308840,1058.0
31.764041720,1081.0
31.785774600,1115.0
31.807507480,1016.0
31.829240360,1017.0
31.850973240,1090.0
31.872706120,1049.0
31.894439000,1014.0
31.916171880,1073.0
31.937904760,1028.0
31.959637640,1070.0
31.981370520,1015.0
32.003103400,1047.0
32.024836280,987.0
32.046569160,974.0
32.068302040,1120.0
32.090034920,1040.0
32.111767800,1091.0
32.133500680,1005.0
32.155233560,1049.0
32.176966440,1002.0
32.198699320,962.0
32.220432200,1079.0
32.242165080,1017.0
32.263897960,990.0
32.285630840,979.0
32.307363720,1010.0
32.329096600,975.0
32.350829480,992.0
32.372562360,945.0
32.394295240,1003.0
32.416028120,986.0
32.437761000,980.0
32.459493880,975.0
32.481226760,979.0
32.502959640,996.0
32.524692520,960.0
32.546425400,984.0
32.568158280,996.0
32.589891160,1030.0
32.611624040,916.0
